order_id,product_id,add_to_cart_order,reordered,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_name,aisle,department,age,gender,location
5,2,6,0,679,8,6,21,13,Salad,snacks,grocery,50,Male,Rural
4541,191,2,1,423,9,0,11,26,Soup,prepared meals,beverages,37,Female,Rural
1364,45,2,1,166,9,6,6,11,Biryani,bakery desserts,dairy,56,Male,Suburban
4862,146,6,1,291,4,5,15,25,Burger,bakery desserts,grocery,49,Female,Rural
3790,192,9,0,111,10,6,6,29,Sandwich,snacks,dairy,42,Female,Rural
2539,89,7,0,592,8,1,21,17,Sandwich,bakery desserts,dairy,52,Female,Rural
455,23,7,0,370,9,5,15,6,Burger,snacks,dairy,28,Male,Urban
354,120,1,0,92,13,3,2,25,Noodles,prepared meals,frozen,42,Female,Suburban
4085,18,8,1,582,2,6,5,9,Sandwich,beverages,frozen,21,Male,Rural
2000,55,7,1,176,10,2,16,15,Pizza,snacks,dairy,34,Female,Suburban
4604,78,8,1,35,13,4,20,24,Burger,bakery desserts,beverages,49,Male,Suburban
1637,10,7,1,337,1,5,5,8,Biryani,beverages,beverages,49,Female,Rural
2574,31,4,1,855,10,0,20,1,Sandwich,snacks,dairy,24,Male,Suburban
21,166,4,0,848,10,2,6,20,Pizza,snacks,produce,55,Female,Suburban
3773,29,4,1,926,8,0,23,29,Pasta,beverages,beverages,20,Female,Suburban
2163,73,6,0,256,10,4,8,10,Biryani,fresh fruits,dairy,46,Female,Suburban
169,79,6,0,300,4,5,6,14,Noodles,bakery desserts,produce,35,Female,Suburban
2369,18,5,1,773,2,6,9,10,Sandwich,beverages,frozen,34,Female,Rural
2237,72,9,1,650,6,5,23,24,Noodles,beverages,grocery,25,Female,Suburban
4265,68,5,1,107,19,1,15,2,Burger,fresh fruits,produce,19,Female,Urban
2166,87,2,1,66,13,5,12,10,Soup,prepared meals,produce,28,Female,Urban
1633,11,2,0,763,16,5,16,7,Biryani,fresh fruits,beverages,59,Female,Rural
3254,120,6,1,542,8,3,17,15,Noodles,prepared meals,frozen,21,Male,Suburban
4687,105,8,0,56,15,6,14,1,Pasta,snacks,produce,36,Female,Urban
1137,194,7,0,198,13,3,7,6,Sandwich,prepared meals,beverages,23,Female,Suburban
329,100,4,0,222,18,5,1,9,Noodles,beverages,produce,22,Male,Rural
4829,137,2,1,942,3,0,4,8,Salad,prepared meals,produce,51,Male,Urban
1809,166,2,1,368,10,5,8,9,Pizza,snacks,produce,38,Male,Rural
2177,15,7,1,69,6,0,10,11,Pizza,fresh fruits,dairy,40,Male,Rural
4120,144,7,1,250,6,2,21,5,Sandwich,beverages,beverages,36,Male,Suburban
3151,50,1,0,802,3,0,8,18,Pizza,prepared meals,frozen,50,Male,Suburban
1216,192,5,0,526,17,0,4,21,Sandwich,snacks,dairy,26,Male,Urban
4903,192,6,0,292,15,4,4,7,Sandwich,snacks,dairy,38,Female,Suburban
439,20,3,1,828,14,1,4,29,Pasta,beverages,grocery,56,Male,Suburban
4166,72,6,0,144,1,6,0,22,Noodles,beverages,grocery,44,Male,Rural
2207,97,9,1,296,15,4,23,13,Noodles,snacks,dairy,47,Female,Suburban
143,28,9,1,506,12,3,4,3,Salad,prepared meals,beverages,27,Male,Rural
4745,154,5,0,734,10,2,9,13,Biryani,prepared meals,produce,25,Male,Suburban
316,102,2,1,790,10,5,5,17,Biryani,prepared meals,beverages,49,Male,Rural
2106,83,8,1,550,6,1,6,26,Salad,snacks,produce,48,Female,Suburban
1002,133,2,0,51,2,0,14,11,Burger,bakery desserts,produce,22,Male,Urban
247,104,7,0,770,6,4,5,21,Biryani,snacks,produce,46,Male,Suburban
3352,34,5,1,465,12,0,15,22,Noodles,beverages,grocery,23,Female,Suburban
2589,183,8,0,429,14,3,12,1,Burger,fresh fruits,frozen,33,Male,Suburban
159,68,8,1,15,9,4,20,6,Burger,fresh fruits,produce,31,Female,Suburban
890,49,8,0,568,6,1,8,5,Sandwich,prepared meals,dairy,55,Male,Suburban
2263,84,8,0,74,10,6,13,16,Noodles,fresh fruits,dairy,52,Female,Suburban
1053,30,7,0,475,14,4,21,11,Noodles,prepared meals,beverages,49,Female,Urban
775,185,9,0,35,11,3,8,11,Soup,beverages,frozen,49,Male,Suburban
2357,5,9,1,632,6,3,22,14,Pasta,bakery desserts,dairy,24,Male,Urban
2137,96,4,0,282,11,6,4,3,Sandwich,fresh fruits,frozen,37,Male,Urban
1883,20,5,0,368,12,6,19,8,Pasta,beverages,grocery,38,Male,Rural
29,188,4,0,762,9,3,7,1,Burger,prepared meals,beverages,46,Male,Urban
1802,109,5,0,880,17,4,20,22,Biryani,fresh fruits,beverages,44,Female,Suburban
1720,94,4,1,892,13,0,18,8,Noodles,beverages,dairy,39,Male,Urban
4516,62,4,1,843,17,6,0,12,Soup,snacks,grocery,37,Male,Urban
3584,180,4,0,422,7,6,2,10,Pizza,bakery desserts,frozen,34,Female,Suburban
1539,66,7,0,866,5,2,23,24,Salad,bakery desserts,beverages,35,Male,Rural
2096,49,7,1,241,9,2,3,16,Sandwich,prepared meals,dairy,27,Female,Urban
1949,92,2,0,404,19,3,16,1,Biryani,beverages,frozen,51,Female,Suburban
4280,115,8,1,367,16,2,21,21,Pasta,beverages,frozen,52,Male,Suburban
3553,47,9,0,621,13,5,10,9,Burger,bakery desserts,grocery,27,Female,Suburban
4692,75,9,1,90,15,0,16,7,Pasta,bakery desserts,frozen,44,Female,Urban
2052,174,2,0,298,17,3,11,15,Burger,fresh fruits,grocery,44,Male,Rural
4407,99,2,0,375,14,1,0,24,Soup,snacks,beverages,30,Male,Urban
3446,27,1,1,680,4,5,4,19,Noodles,fresh fruits,frozen,23,Male,Urban
2792,183,4,0,860,2,3,13,25,Burger,fresh fruits,frozen,26,Female,Suburban
1031,133,1,1,134,7,4,17,17,Burger,bakery desserts,produce,59,Male,Suburban
3626,121,5,0,660,8,6,19,3,Noodles,fresh fruits,dairy,51,Female,Suburban
4585,78,6,1,525,12,4,13,25,Burger,bakery desserts,beverages,25,Male,Rural
2724,182,5,0,557,1,2,16,5,Pizza,bakery desserts,produce,29,Female,Rural
499,80,1,1,562,8,3,5,15,Biryani,beverages,frozen,56,Female,Urban
3893,152,5,1,847,8,5,22,25,Sandwich,beverages,dairy,56,Male,Urban
690,137,8,1,724,17,6,18,6,Salad,prepared meals,produce,50,Male,Rural
1536,6,5,0,438,11,2,12,17,Noodles,beverages,dairy,34,Female,Suburban
1049,152,5,1,298,10,6,21,25,Sandwich,beverages,dairy,44,Male,Rural
4697,84,2,1,636,8,0,1,3,Noodles,fresh fruits,dairy,18,Male,Rural
1158,67,6,1,975,13,4,7,26,Pasta,bakery desserts,frozen,44,Male,Rural
67,169,5,1,98,19,5,12,10,Biryani,fresh fruits,beverages,27,Male,Urban
2488,59,1,1,823,14,5,11,15,Biryani,bakery desserts,frozen,47,Male,Rural
4661,108,3,1,611,1,3,3,1,Pizza,snacks,dairy,33,Female,Urban
2537,4,4,0,986,5,1,0,24,Noodles,bakery desserts,beverages,47,Female,Urban
4498,128,9,1,823,3,1,10,18,Biryani,bakery desserts,produce,47,Male,Rural
125,100,4,1,932,13,3,17,15,Noodles,beverages,produce,47,Female,Rural
4307,4,4,0,54,16,6,0,29,Noodles,bakery desserts,beverages,24,Male,Suburban
3331,130,7,1,25,19,5,2,17,Sandwich,beverages,beverages,44,Female,Urban
3095,181,4,1,562,3,6,0,25,Pizza,bakery desserts,grocery,56,Female,Urban
1892,68,2,1,400,9,1,23,23,Burger,fresh fruits,produce,39,Male,Rural
302,181,8,1,716,4,5,22,19,Pizza,bakery desserts,grocery,30,Female,Suburban
3539,6,5,0,494,16,0,3,12,Noodles,beverages,dairy,37,Female,Suburban
2640,195,3,0,569,2,2,22,21,Burger,fresh fruits,produce,21,Male,Rural
3054,196,3,1,306,2,5,2,26,Pizza,bakery desserts,grocery,38,Male,Rural
1550,87,9,1,482,11,1,1,6,Soup,prepared meals,produce,31,Male,Suburban
4440,183,3,0,114,11,0,19,25,Burger,fresh fruits,frozen,51,Female,Rural
3356,23,2,0,733,10,4,17,13,Burger,snacks,dairy,35,Male,Suburban
3799,90,8,0,343,10,6,0,21,Salad,bakery desserts,beverages,34,Male,Urban
3328,25,7,1,723,12,5,12,6,Biryani,snacks,frozen,57,Female,Rural
4073,104,6,1,34,8,2,14,2,Biryani,snacks,produce,30,Male,Suburban
3814,79,8,0,766,15,0,7,5,Noodles,bakery desserts,produce,55,Female,Suburban
2718,33,2,1,120,5,5,18,3,Pizza,beverages,produce,45,Male,Rural
1313,166,5,1,914,5,1,18,22,Pizza,snacks,produce,33,Male,Suburban
279,172,4,1,941,5,4,5,17,Biryani,prepared meals,dairy,39,Male,Urban
3464,145,3,1,772,19,1,14,10,Biryani,fresh fruits,produce,44,Female,Suburban
664,117,1,0,894,19,6,7,19,Burger,fresh fruits,produce,53,Male,Suburban
1938,169,3,0,520,5,6,6,20,Biryani,fresh fruits,beverages,25,Female,Urban
3790,174,3,0,111,10,6,6,29,Burger,fresh fruits,grocery,42,Female,Rural
3715,130,6,1,499,12,2,17,13,Sandwich,beverages,beverages,31,Female,Suburban
1507,156,9,1,13,18,6,0,22,Noodles,prepared meals,beverages,32,Male,Rural
4044,102,7,1,393,18,0,23,18,Biryani,prepared meals,beverages,35,Male,Urban
3289,73,3,1,594,12,5,15,19,Biryani,fresh fruits,dairy,51,Female,Urban
4599,94,8,0,970,4,5,2,25,Noodles,beverages,dairy,47,Female,Suburban
2432,106,5,0,404,14,0,21,18,Soup,snacks,dairy,51,Female,Suburban
3432,116,7,0,472,11,4,1,22,Noodles,beverages,dairy,48,Female,Urban
4859,17,7,0,442,2,0,23,5,Sandwich,bakery desserts,produce,19,Male,Rural
1824,51,6,0,2,2,2,7,24,Biryani,beverages,beverages,44,Male,Urban
2074,135,9,0,964,9,0,21,2,Sandwich,snacks,produce,26,Female,Urban
131,108,3,1,646,1,3,9,6,Pizza,snacks,dairy,51,Female,Suburban
1898,55,9,1,770,4,5,6,8,Pizza,snacks,dairy,46,Male,Suburban
4656,159,7,1,592,11,2,6,29,Pizza,bakery desserts,grocery,52,Female,Rural
3196,3,3,0,941,2,5,9,28,Noodles,fresh fruits,dairy,39,Male,Urban
632,36,1,1,47,15,2,22,5,Noodles,fresh fruits,grocery,26,Female,Urban
2360,86,2,0,173,10,5,16,23,Noodles,prepared meals,grocery,30,Female,Urban
3998,80,5,1,772,10,5,19,21,Biryani,beverages,frozen,44,Female,Suburban
4811,23,1,0,954,1,2,12,13,Burger,snacks,dairy,31,Female,Rural
4450,193,8,1,41,19,3,7,21,Burger,fresh fruits,frozen,34,Female,Urban
9,70,1,1,740,8,3,6,7,Pasta,fresh fruits,beverages,33,Female,Rural
2409,23,8,1,647,17,2,7,9,Burger,snacks,dairy,58,Female,Suburban
4509,49,2,0,319,15,2,5,27,Sandwich,prepared meals,dairy,40,Male,Urban
3564,89,4,0,363,18,0,18,2,Sandwich,bakery desserts,dairy,27,Male,Urban
2467,6,5,0,790,19,3,16,8,Noodles,beverages,dairy,49,Male,Rural
892,119,4,1,195,2,6,22,23,Burger,snacks,frozen,20,Male,Rural
1393,98,2,0,649,3,4,20,7,Biryani,snacks,beverages,36,Male,Rural
1056,191,2,1,852,8,6,8,27,Soup,prepared meals,beverages,44,Female,Suburban
4324,37,9,1,74,6,1,21,17,Salad,prepared meals,grocery,52,Female,Suburban
4920,109,2,0,175,9,2,9,26,Biryani,fresh fruits,beverages,56,Female,Urban
1381,44,8,0,741,4,1,22,14,Soup,fresh fruits,produce,52,Male,Suburban
2279,90,8,0,555,4,5,7,18,Salad,bakery desserts,beverages,45,Female,Urban
1393,130,8,1,649,3,4,20,7,Sandwich,beverages,beverages,36,Male,Rural
583,95,8,1,343,1,2,2,28,Pasta,beverages,frozen,34,Male,Urban
3388,130,9,1,380,18,2,16,4,Sandwich,beverages,beverages,55,Male,Suburban
2732,81,6,0,34,2,5,1,8,Burger,beverages,grocery,30,Male,Suburban
1341,197,8,0,105,9,1,3,6,Salad,beverages,produce,45,Female,Rural
1659,185,4,1,581,13,3,11,23,Soup,beverages,frozen,31,Male,Urban
347,106,8,1,205,12,4,5,25,Soup,snacks,dairy,46,Female,Urban
3174,26,3,1,105,10,2,23,27,Burger,snacks,dairy,45,Female,Rural
1736,136,1,0,522,11,5,22,22,Sandwich,fresh fruits,dairy,23,Female,Rural
1026,36,8,1,281,1,5,2,19,Noodles,fresh fruits,grocery,18,Male,Urban
2481,113,9,0,347,16,4,13,19,Sandwich,fresh fruits,frozen,50,Male,Rural
3264,77,2,0,654,5,6,20,6,Noodles,fresh fruits,produce,35,Male,Suburban
1197,28,7,1,627,8,6,9,7,Salad,prepared meals,beverages,41,Male,Urban
165,17,5,0,390,6,0,17,20,Sandwich,bakery desserts,produce,33,Female,Rural
1674,159,8,0,407,19,2,10,25,Pizza,bakery desserts,grocery,27,Female,Urban
2798,56,2,0,223,5,1,10,14,Soup,beverages,frozen,32,Male,Rural
2638,70,4,0,357,13,4,23,21,Pasta,fresh fruits,beverages,37,Male,Rural
2381,138,2,1,554,16,1,23,9,Biryani,fresh fruits,grocery,37,Male,Rural
2943,180,9,1,469,9,4,14,17,Pizza,bakery desserts,frozen,22,Female,Rural
2565,162,7,1,434,5,5,16,11,Noodles,fresh fruits,beverages,43,Female,Suburban
2887,68,4,0,814,5,6,11,19,Burger,fresh fruits,produce,54,Female,Rural
3756,152,1,0,302,2,6,6,1,Sandwich,beverages,dairy,55,Female,Urban
3785,141,9,0,877,8,2,7,24,Noodles,snacks,produce,19,Male,Suburban
2380,38,7,0,801,18,5,17,22,Pizza,prepared meals,dairy,20,Male,Rural
1047,166,5,1,516,5,2,11,12,Pizza,snacks,produce,39,Male,Suburban
1408,150,2,1,326,9,3,0,15,Pizza,fresh fruits,grocery,57,Female,Rural
386,96,7,0,611,15,5,2,21,Sandwich,fresh fruits,frozen,33,Female,Urban
3571,177,3,1,339,5,4,10,8,Burger,snacks,frozen,38,Female,Urban
3402,71,4,1,734,8,1,14,19,Pizza,snacks,beverages,25,Male,Suburban
200,6,3,0,184,15,1,8,18,Noodles,beverages,dairy,28,Female,Suburban
1978,164,8,0,131,1,5,6,21,Pizza,snacks,produce,38,Female,Urban
450,145,6,1,792,15,0,14,10,Biryani,fresh fruits,produce,42,Female,Suburban
2848,99,4,1,538,2,5,21,26,Soup,snacks,beverages,25,Female,Suburban
4630,152,8,1,743,11,4,12,10,Sandwich,beverages,dairy,30,Female,Rural
411,137,1,0,52,17,2,14,25,Salad,prepared meals,produce,31,Female,Suburban
4330,14,6,0,615,2,5,14,1,Noodles,beverages,produce,56,Male,Suburban
4967,61,1,1,901,19,5,16,6,Soup,beverages,beverages,28,Female,Rural
2849,152,4,1,351,8,3,10,1,Sandwich,beverages,dairy,35,Female,Urban
2719,75,9,0,953,18,2,9,23,Pasta,bakery desserts,frozen,25,Female,Urban
4830,34,4,1,274,9,1,18,1,Noodles,beverages,grocery,48,Female,Suburban
3201,10,4,0,122,16,1,18,16,Biryani,beverages,beverages,49,Female,Rural
4804,123,8,1,367,4,1,17,6,Burger,snacks,grocery,52,Male,Suburban
3932,18,1,1,237,10,5,23,7,Sandwich,beverages,frozen,58,Female,Rural
4184,157,9,0,873,4,1,20,19,Pizza,fresh fruits,produce,36,Female,Rural
366,68,9,0,579,16,4,12,16,Burger,fresh fruits,produce,36,Female,Rural
4683,168,6,1,611,5,0,0,22,Burger,bakery desserts,produce,33,Female,Urban
4701,14,8,1,372,14,3,19,23,Noodles,beverages,produce,45,Female,Urban
2905,110,3,1,638,13,5,19,7,Noodles,prepared meals,frozen,27,Male,Suburban
3623,82,8,0,575,18,4,7,22,Burger,fresh fruits,dairy,58,Female,Rural
2228,167,7,0,287,1,2,22,2,Soup,bakery desserts,beverages,58,Male,Suburban
1918,42,8,1,577,19,0,4,19,Pasta,beverages,dairy,22,Female,Suburban
2101,138,9,1,897,1,5,12,18,Biryani,fresh fruits,grocery,44,Male,Urban
230,54,4,0,712,7,0,23,1,Sandwich,beverages,beverages,24,Male,Urban
1755,189,5,0,142,9,3,1,5,Noodles,snacks,frozen,42,Female,Suburban
2696,114,6,1,32,2,4,1,2,Pasta,beverages,beverages,29,Female,Rural
3365,117,1,1,5,15,2,11,25,Burger,fresh fruits,produce,37,Male,Urban
961,68,5,1,945,11,1,23,9,Burger,fresh fruits,produce,18,Female,Urban
1047,44,1,0,516,5,2,11,12,Soup,fresh fruits,produce,39,Male,Suburban
2043,110,8,1,608,12,1,3,8,Noodles,prepared meals,frozen,25,Male,Urban
3835,42,3,1,652,4,6,4,4,Pasta,beverages,dairy,29,Male,Rural
1594,85,5,1,522,7,1,15,28,Biryani,bakery desserts,frozen,23,Female,Rural
2532,108,1,0,674,6,0,17,9,Pizza,snacks,dairy,25,Male,Rural
1931,161,4,0,677,1,6,6,23,Pizza,prepared meals,dairy,41,Female,Suburban
4248,114,5,1,986,3,1,7,11,Pasta,beverages,beverages,47,Female,Urban
3949,15,2,1,633,3,4,4,7,Pizza,fresh fruits,dairy,38,Female,Rural
3933,116,1,1,399,16,1,9,17,Noodles,beverages,dairy,54,Female,Rural
3881,108,5,1,545,3,3,15,5,Pizza,snacks,dairy,53,Male,Rural
110,69,9,0,252,16,5,6,10,Sandwich,beverages,frozen,38,Female,Suburban
3714,15,5,1,523,10,3,21,25,Pizza,fresh fruits,dairy,22,Female,Rural
4409,173,7,0,582,16,2,6,7,Sandwich,bakery desserts,dairy,21,Male,Rural
4569,188,6,0,479,11,1,0,8,Burger,prepared meals,beverages,53,Female,Urban
4595,33,6,1,651,11,2,18,6,Pizza,beverages,produce,42,Female,Rural
2107,15,3,0,774,15,0,22,24,Pizza,fresh fruits,dairy,19,Male,Urban
2216,78,2,0,60,10,3,18,6,Burger,bakery desserts,beverages,56,Male,Urban
3324,200,5,1,263,8,1,18,13,Pasta,prepared meals,beverages,56,Male,Rural
2705,12,3,0,849,10,3,14,8,Pizza,beverages,beverages,40,Female,Rural
4991,172,6,1,203,12,5,8,4,Biryani,prepared meals,dairy,34,Female,Rural
3766,130,5,1,62,2,4,9,16,Sandwich,beverages,beverages,21,Female,Suburban
6,20,8,1,742,6,2,2,10,Pasta,beverages,grocery,31,Female,Urban
3974,130,5,0,841,17,4,22,21,Sandwich,beverages,beverages,56,Male,Urban
1843,148,1,1,16,1,1,20,20,Burger,beverages,dairy,43,Male,Urban
177,110,2,1,727,11,5,12,4,Noodles,prepared meals,frozen,22,Male,Urban
3275,109,6,0,108,2,4,6,29,Biryani,fresh fruits,beverages,59,Female,Urban
4473,12,9,1,985,2,0,2,27,Pizza,beverages,beverages,35,Female,Suburban
1377,177,3,0,387,15,1,3,20,Burger,snacks,frozen,46,Female,Urban
979,9,2,1,326,6,6,13,4,Salad,snacks,dairy,57,Female,Rural
1384,142,2,0,617,13,3,18,9,Biryani,beverages,frozen,57,Female,Rural
735,184,6,0,401,16,3,4,6,Pasta,fresh fruits,dairy,23,Female,Suburban
4700,22,6,1,939,19,5,23,27,Pasta,beverages,dairy,40,Female,Urban
1831,185,1,1,622,10,1,18,16,Soup,beverages,frozen,18,Male,Urban
4213,50,2,1,117,17,1,17,20,Pizza,prepared meals,frozen,55,Male,Urban
1673,98,4,1,955,11,0,6,20,Biryani,snacks,beverages,43,Female,Urban
4583,137,1,1,60,7,3,14,23,Salad,prepared meals,produce,56,Male,Urban
4118,124,9,1,217,8,0,4,8,Sandwich,prepared meals,produce,29,Male,Urban
898,117,4,0,118,6,4,9,17,Burger,fresh fruits,produce,32,Male,Rural
3712,74,7,1,34,11,3,2,21,Noodles,bakery desserts,grocery,30,Male,Suburban
1095,113,4,0,901,6,4,21,17,Sandwich,fresh fruits,frozen,28,Female,Rural
2854,127,2,0,276,14,1,5,22,Salad,fresh fruits,frozen,59,Male,Urban
2023,38,6,0,249,18,4,15,21,Pizza,prepared meals,dairy,51,Female,Urban
675,95,3,1,700,18,0,13,10,Pasta,beverages,frozen,21,Female,Rural
522,36,5,0,154,3,5,0,5,Noodles,fresh fruits,grocery,48,Male,Urban
1232,176,6,0,534,7,6,5,4,Pizza,beverages,beverages,34,Female,Urban
3373,33,7,1,706,1,5,23,20,Pizza,beverages,produce,46,Male,Urban
4344,122,5,0,259,17,1,16,12,Burger,fresh fruits,grocery,44,Female,Rural
1345,197,8,0,354,4,3,18,23,Salad,beverages,produce,51,Male,Urban
4111,52,3,1,909,11,6,19,19,Salad,prepared meals,frozen,46,Female,Urban
229,155,9,1,746,19,1,4,9,Burger,bakery desserts,grocery,30,Male,Urban
1184,188,1,1,237,19,5,3,29,Burger,prepared meals,beverages,58,Female,Rural
968,55,1,0,952,15,1,14,23,Pizza,snacks,dairy,57,Male,Rural
985,106,2,1,810,13,3,2,20,Soup,snacks,dairy,37,Female,Rural
1916,75,7,0,398,1,5,14,26,Pasta,bakery desserts,frozen,50,Male,Rural
10,45,2,0,767,7,4,7,22,Biryani,bakery desserts,dairy,54,Male,Rural
2174,179,1,1,14,6,4,16,16,Noodles,snacks,frozen,57,Female,Suburban
4300,86,3,0,916,16,0,2,13,Noodles,prepared meals,grocery,26,Male,Rural
4165,45,3,0,450,13,4,9,27,Biryani,bakery desserts,dairy,28,Female,Suburban
721,193,7,0,886,2,1,16,2,Burger,fresh fruits,frozen,57,Female,Suburban
3632,193,1,1,464,14,3,17,7,Burger,fresh fruits,frozen,33,Female,Rural
471,81,7,1,252,7,4,11,11,Burger,beverages,grocery,38,Female,Suburban
2357,21,3,0,632,6,3,22,14,Burger,bakery desserts,frozen,24,Male,Urban
2234,119,7,1,559,2,5,21,14,Burger,snacks,frozen,48,Female,Urban
3037,153,7,0,716,9,6,13,26,Soup,beverages,produce,30,Female,Suburban
2328,57,7,1,424,10,2,18,24,Salad,beverages,dairy,23,Female,Suburban
4949,192,5,1,425,19,3,21,9,Sandwich,snacks,dairy,31,Male,Suburban
1470,123,5,0,863,14,2,22,1,Burger,snacks,grocery,37,Male,Suburban
2933,143,3,1,533,9,1,12,6,Noodles,beverages,frozen,27,Female,Urban
4507,198,7,0,661,9,4,1,24,Pasta,snacks,frozen,43,Male,Suburban
764,42,5,0,703,17,2,19,6,Pasta,beverages,dairy,52,Male,Urban
3678,1,3,1,593,12,5,4,19,Biryani,fresh fruits,produce,47,Female,Suburban
2980,181,3,1,211,14,1,14,27,Pizza,bakery desserts,grocery,21,Female,Suburban
2973,58,9,1,995,11,1,11,14,Soup,bakery desserts,grocery,20,Male,Suburban
17,161,2,1,524,5,2,5,25,Pizza,prepared meals,dairy,28,Male,Suburban
2535,117,7,0,593,12,3,5,21,Burger,fresh fruits,produce,47,Female,Suburban
1699,152,2,0,419,2,5,19,9,Sandwich,beverages,dairy,47,Female,Urban
1258,150,3,1,657,15,2,6,27,Pizza,fresh fruits,grocery,57,Female,Suburban
4487,6,3,1,197,19,2,23,6,Noodles,beverages,dairy,34,Male,Suburban
4966,45,8,0,219,6,0,3,13,Biryani,bakery desserts,dairy,52,Male,Rural
4778,29,7,0,260,13,4,17,1,Pasta,beverages,beverages,23,Male,Rural
2677,139,7,0,952,4,2,22,25,Noodles,bakery desserts,produce,57,Male,Rural
3279,168,8,0,248,13,5,1,16,Burger,bakery desserts,produce,39,Male,Urban
1158,153,7,1,975,13,4,7,26,Soup,beverages,produce,44,Male,Rural
2404,62,9,1,193,15,5,13,7,Soup,snacks,grocery,43,Male,Urban
4895,146,7,1,803,17,1,13,2,Burger,bakery desserts,grocery,33,Male,Rural
1842,62,4,0,663,15,5,3,26,Soup,snacks,grocery,55,Male,Urban
3846,49,5,1,365,11,3,16,22,Sandwich,prepared meals,dairy,53,Male,Urban
3247,103,1,1,516,17,0,22,10,Soup,bakery desserts,frozen,39,Male,Suburban
1065,156,2,1,557,7,3,8,25,Noodles,prepared meals,beverages,29,Female,Rural
3133,5,6,1,496,11,4,21,4,Pasta,bakery desserts,dairy,25,Female,Suburban
4366,92,9,1,932,1,1,10,7,Biryani,beverages,frozen,47,Female,Rural
2244,20,5,1,767,10,4,5,9,Pasta,beverages,grocery,54,Male,Rural
2420,77,6,1,283,5,6,11,23,Noodles,fresh fruits,produce,48,Female,Suburban
531,39,2,0,484,12,3,16,14,Pizza,beverages,beverages,23,Female,Rural
638,67,4,1,488,12,3,15,19,Pasta,bakery desserts,frozen,33,Female,Rural
1702,152,1,1,44,13,2,20,14,Sandwich,beverages,dairy,57,Female,Suburban
1127,77,9,1,835,10,1,18,24,Noodles,fresh fruits,produce,24,Female,Urban
1809,18,3,1,368,10,5,8,9,Sandwich,beverages,frozen,38,Male,Rural
4865,6,1,0,822,8,4,18,10,Noodles,beverages,dairy,52,Male,Rural
4893,28,3,1,804,9,4,10,10,Salad,prepared meals,beverages,42,Male,Suburban
885,75,1,1,174,9,2,8,2,Pasta,bakery desserts,frozen,42,Female,Rural
3961,156,4,1,513,19,0,19,28,Noodles,prepared meals,beverages,27,Male,Urban
2174,47,9,1,14,6,4,16,16,Burger,bakery desserts,grocery,57,Female,Suburban
4232,104,7,1,182,14,3,11,6,Biryani,snacks,produce,19,Male,Urban
4804,141,7,1,367,4,1,17,6,Noodles,snacks,produce,52,Male,Suburban
2762,160,6,1,488,12,5,9,1,Soup,prepared meals,produce,33,Female,Rural
3046,9,4,1,588,16,2,6,6,Salad,snacks,dairy,28,Male,Suburban
2814,33,6,1,397,19,5,7,21,Pizza,beverages,produce,33,Female,Rural
1603,143,3,1,311,9,4,19,25,Noodles,beverages,frozen,33,Female,Urban
1428,110,3,1,221,3,4,22,29,Noodles,prepared meals,frozen,18,Male,Rural
537,68,4,0,547,13,6,21,10,Burger,fresh fruits,produce,40,Female,Rural
2282,11,2,1,953,9,1,14,8,Biryani,fresh fruits,beverages,25,Female,Urban
2865,125,1,1,76,15,5,17,4,Sandwich,beverages,beverages,31,Male,Suburban
4435,161,5,1,854,1,2,2,19,Pizza,prepared meals,dairy,21,Male,Urban
3955,106,5,1,970,12,3,21,9,Soup,snacks,dairy,47,Female,Suburban
1599,149,3,1,501,1,0,6,5,Salad,snacks,beverages,29,Male,Suburban
4506,17,9,0,117,11,5,14,29,Sandwich,bakery desserts,produce,55,Male,Urban
4335,51,4,0,388,4,3,20,28,Biryani,beverages,beverages,52,Male,Rural
2751,139,1,1,717,13,0,12,9,Noodles,bakery desserts,produce,59,Male,Suburban
226,163,7,1,354,4,6,21,26,Salad,fresh fruits,produce,51,Male,Urban
2985,140,7,0,827,5,6,12,29,Pizza,beverages,produce,18,Male,Rural
4010,100,3,0,75,10,4,0,23,Noodles,beverages,produce,32,Female,Rural
114,33,5,0,55,18,0,8,18,Pizza,beverages,produce,47,Male,Rural
2476,3,8,1,46,13,3,11,5,Noodles,fresh fruits,dairy,44,Female,Urban
4840,96,5,1,650,9,5,22,5,Sandwich,fresh fruits,frozen,25,Female,Suburban
4035,112,9,1,749,18,2,15,24,Soup,prepared meals,beverages,33,Male,Rural
4276,80,2,1,409,1,4,7,8,Biryani,beverages,frozen,19,Male,Urban
1756,9,5,1,492,17,2,10,2,Salad,snacks,dairy,44,Male,Suburban
4289,177,4,0,250,14,1,15,10,Burger,snacks,frozen,36,Male,Suburban
1103,138,5,0,378,2,6,0,13,Biryani,fresh fruits,grocery,25,Male,Suburban
2081,198,7,0,554,6,6,3,17,Pasta,snacks,frozen,37,Male,Rural
3722,117,8,1,463,12,5,6,10,Burger,fresh fruits,produce,35,Female,Rural
3580,25,1,1,774,16,3,22,20,Biryani,snacks,frozen,19,Male,Urban
2913,153,3,0,766,4,4,18,8,Soup,beverages,produce,55,Female,Suburban
3974,45,1,0,841,17,4,22,21,Biryani,bakery desserts,dairy,56,Male,Urban
